Text,Label
Last year we had almost $800 billion in trade deficit.,1
We had a deficit of $800 billion.,1
"So you can say how you want to say it, but Bill Clinton has abused women.",1
"One of the women who is a wonderful woman, at the age of 12, was raped at the age of 12.",1
"Her client, who represented her, took him out, and she saw her laugh on two separate occasions and laughed at the girl who was raped.",1
"Well, you owe the president an apology, because, as you know very well, your campaign, Sidney Blumenthal -- he's another real winner you have -- and he's the one who started this, along with your campaign manager, and they were on TV two weeks ago, she was, that's exactly what said.",1
"There's never been anything like that where e-mails -- and you get a subpoena, you get a subpoena, and after you get the subpoena, you delete 33,000 e-mails, and then you wash them or, as you would say, make them very expensive.",1
"After a one-year investigation, there's no evidence that anyone hacked the server I used, and there's no evidence that anyone can even point that out -- anyone who says otherwise has no basis -- that every secret material ended up in the wrong hands.",1
"Number four, if you're younger than 26, and your parents have a policy, you can apply this policy up to the age of 26, something that didn't happen before.",1
"She wants to go to a depositor plan that would be a disaster, something similar to Canada.",1
"As an example, in San Bernardino, many people saw the bombs in the whole apartment of the two people who killed 14 and wounded many, many people.",1
"But I realize whenever something goes wrong, they say the Russians are -- they don't know if it's the Russians who do the hacking.",1
"And I'm telling you, Hillary Clinton increases your taxes, people.",1
It increases your taxes very much.,1
"But it increases your taxes, and I reduce your taxes.",1
But it massively increases the taxes of all.,1
"And in fact, the way he talks about his tax cuts would increase taxes on middle-class families, millions of middle-class families.",1
"And I think it was unfortunate, but it happened that since the Great Recession, the profits have all gone to the top.",1
"I mean, she and Obama, whether you like it or not, the way they came out of Iraq, the vacuum they left, that's why the ISIS has even formed.",1
So we have a treaty to reduce nuclear weapons.,1
"And by the way, ISIS has a good part of its oil.",1
"Because NAFTA, signed by her husband, may be the biggest disaster trade deal in the history of the world.",1
It has deprived us of the production of jobs.,1
"In the days following the first debate, you sent a series of tweets from 3 to 5 o'clock, including one that told people to watch a sex video.",1
Hillary Clinton wants to get all the miners out of business.,1
"You know, because it sounds like you're in business, or you know there's people in business -- you know, this is the first time we're energy-independent.",1
Our budget calls for one of the biggest increases in defence spending in this country.,1
We're gonna get our car industry back to work.,1
"Because of this new business climate, we are creating jobs that flow back to our country, as we have not seen in many, many decades.",1
"In the first two job reports, since I took the oath of office, we've already added almost half a million new jobs, and believe me, it's just beginning.",1
I have also pointed out that new American steel pipelines must be built.,1
We saw the devastation from 11 September to Boston in San Bernardino — hundreds of hundreds of people from abroad were convicted of terrorist offences in the courts of the United States.,1
At the moment there are investigations everywhere — hundreds of refugees are under federal investigation for terrorist and related reasons.,1
I have 306 voter votes.,1
I guess it was the biggest win since Ronald Reagan.,1
We even had to go faster than we thought because we got a bad decision from a circle that was overturned with a record number.,1
"Since my election, Ford has announced that he will abandon his plans to build a new factory in Mexico and instead invest $700 million in Michigan, creating many, many jobs.",1
"Fiat-Chrysler announced that it would invest a billion dollars in Ohio and Michigan and create 2,000 new American jobs.",1
Intel has just announced that it will make progress with a new plant in Arizona that would probably never make progress.,1
"And that leads to at least 10,000 American jobs.",1
"Walmart announced the creation of 10,000 jobs in the United States only this year because of our various plans and initiatives.",1
"People - I mean, you have a lower approval rate than Congress.",1
"They give things — what was said in an office about Hillary by cheating on the debates — that no one mentions, by the way.",1
No one mentions that Hillary received the questions to the debates.,1
Hillary Clinton gave Russia 20 percent of the uranium in our country.,1
We have defended the borders of other nations as we leave our own borders wide open so that everyone can cross and that drugs flow in at an unprecedented rate.,1
"Since my election, Ford, Fiat-Chrysler, General Motors, Sprint, Softbank, Lockheed, Intel, Walmart and many others have announced that they will invest billions of dollars in the United States and create tens of thousands of new American jobs.",1
"It is not compassionate, but reckless to allow uncontrolled access to places where proper verification cannot take place.",1
44 million Americans are no longer in the workforce.,1
More than 1 in 5 people do not work in their first years of work.,1
"According to the National Academy of Sciences, our current immigration system costs America's taxpayers many billions of dollars a year.",1
"America has spent about six trillion dollars in the Middle East, all of this while our infrastructure is crumbling at home.",1
The Obamacare awards have increased by two and three digits nationwide.,1
"For example, Arizona alone rose by 116 percent last year.",1
Governor Matt Bevin of Kentucky just said that Obamacare is failing in his state – it is intolerable and collapsed.,1
"My administration wants to work with members of both sides to make childcare accessible and affordable, to support new parents, to pay for family leave, to invest in women's health, to promote clean air and clear water, and to rebuild our military and infrastructure.",1
The murder rate in 2015 recorded its largest increase of one year in almost half a century.,1
— and calls for one of the greatest increases in national defence spending in American history.,1
Millions of people who are raised from welfare to work are not too much to expect.,1
So Ford's leaving.,1
"Look, her little car department's going away.",1
Thousands of jobs leave Michigan and leave Ohio.,1
"He started his business with 14 million dollars, borrowed from his father, and he really believes that the more you help wealthy people, the better we will be and that everything will work from there.",1
"Well, on the one hand - and before we start with it - my father gave me a very small loan in 1975, and I built it into a company worth many, many billions of dollars, with some of the world's largest assets, and I'm just saying that because that's the kind of thinking our country needs.",1
"Independent experts have seen what I have proposed and what Donald has proposed, and basically they have said that if his tax plan, which would blow up the debt by over $5 trillion and in some cases penalize middle class families compared to the rich, would come into force, we would lose 3.5 million jobs and perhaps have another recession.",1
"They looked at my plans and they said, OK, if we can do that, and I intend to do it, we will have 10 million more jobs because we will make investments where we can grow the economy.",1
Donald thinks climate change is a scam committed by the Chinese.,1
"He approved NAFTA, which is the only worst deal ever approved in this country.",1
They called it the gold standard.,1
They called it the gold standard of trading.,1
You said it was the best business you've ever seen.,1
"If we have a country that is doing so badly, torn down by every single country in the world, it's the kind of thinking that our country needs, because everyone -- Lester, we have a trade deficit with all the countries we do business with, almost 800 billion dollars a year.",1
"Or maybe he doesn't want the American people, all those watching tonight, to know that he didn't pay anything with federal taxes, because the only years anyone's ever seen were a few years when he had to hand them over to state authorities when he tried to get a casino license, and they showed that he didn't pay federal tax.",1
"As far as my tax returns are concerned, you don't learn much from tax returns.",1
"And when we talk about your business, you've gone bankrupt six times.",1
"But sometimes, four times, we used certain laws that exist.",1
"In a place like Chicago, where thousands of people have been killed, thousands in recent years, in fact, almost 4,000 have been killed since Barack Obama became president, more than - nearly 4,000 people in Chicago have been killed.",1
Stop-and-frisk was declared unconstitutional in New York because it largely raised black and Hispanic young men.,1
Stop-and-frisk was considered unconstitutional and partly because it was ineffective.,1
"Well, it's also fair to say when we talk about mayors that under the current mayor the crime has continued to fall, including murders.",1
The murders are over.,1
"And if you look at CNN last week, Patti Solis Doyle was on Wolf Blitzer, who said that happened.",1
"Blumenthal sent McClatchy, a highly respected reporter from McClatchy, to Kenya to find out.",1
"Sidney Blumenthal sent a reporter -- you just have to look at CNN last week, the interview with your former campaign leader.",1
"And now they have the oil everywhere, including the oil - a lot of oil in Libya, which was another of their disasters.",1
"I think we need to get NATO to go with us to the Middle East, in addition to the surrounding nations, and we need to knock down the ISIS, and we need to do it quickly when the ISIS came into being in this vacuum created by Barack Obama and Secretary Clinton.",1
"And believe me, you were the ones who took out the troops.",1
"Not only that, you called the day.",1
And Sean Hannity said -- and he called me the other day -- and I talked to him about it -- he said you were totally against the war because he was for the war.,1
"One of the great Giveaways of all time, all time, including $400 million in cash.",1
"In fact, it was $1.7 billion in cash, obviously for the hostages.",1
Women don't earn equal pay unless they do as good a job as men.,1
"Before we talk about the Paris Agreement, I would like to start with an update on our enormous — absolutely enormous — economic progress since election day on 8 November.",1
"The economy is beginning to come back, and that is very, very fast.",1
We have spent $3.3 trillion on stock market value for our economy and more than a million jobs in the private sector.,1
"I have just returned from a trip overseas, where we have completed nearly $350 billion in military and economic development for the United States, creating hundreds of thousands of jobs.",1
"The Paris climate agreement is simply the latest example of Washington concluding an agreement that penalises the United States for the exclusive benefit of other countries by leaving American workers — whom I love — and taxpayers the cost of lost jobs, lower wages, closed factories and significantly reduced economic production.",1
"As of today, the United States will cease to implement the non-binding Paris Agreement and the draconian financial and economic burdens imposed on our country by the agreement.",1
"Compliance with the terms of the Paris Agreement and the burdensome energy restrictions it imposed on the United States could cost America up to 2.7 million jobs by 2025, according to the National Economic Research Associates.",1
"This includes 440,000 fewer jobs in manufacturing — not what we need —, believe me, that is not what we need — including car jobs, and the further decimation of the vital American industries on which countless communities are dependent.",1
"According to this same study, until 2040, compliance with the obligations set by the previous administration would reduce production for the following sectors: paper by 12 percent; cement by 23 percent; iron and steel by 38 percent; coal — and I love the miners — by 86 percent; natural gas by 31 percent.",1
"The cost to the economy at this time would be nearly $3 trillion of lost GDP and 6.5 million jobs in industry, while households would have $7,000 less income and, in many cases, much worse than that.",1
"As someone who cares very much about the environment, what I do, I cannot, with a clear conscience, support a deal that punishes the United States – whatever it does – the world's leading environmentalist, while imposing no meaningful obligations on the world's leading polluters.",1
"For example, under the agreement, China will be able to increase these emissions by an amazing number of years — 13.",1
"In addition, the current agreement blocks the development of clean coal in America, which it does, and the mines are starting to open.",1
China will be allowed to build hundreds of additional coal-fired power plants.,1
"So we can't build the plants, but they can, according to this agreement.",1
And no one knows where the money goes.,1
No one could say where to go?,1
And the withdrawal from the agreement protects the United States from future interference with the sovereignty of the United States and massive future legal liability.,1
"Believe me, we have a massive legal liability if we stay.",1
"And when I think about what we have to do, we have 33,000 people a year dying of weapons.",1
"And what I wanted to say was that you pointed out, Chris, that I did not agree with the way in which the court applied the second amendment in this case, because the District of Columbia tried to protect toddlers from weapons and so they wanted people with weapons to keep them safe.",1
"In Chicago, which has the toughest weapons laws in the United States, you could say by far that they have more weapons than any other city.",1
"So we have the toughest laws, and you have enormous weapons.",1
Donald said he was in favour of defunding Planned Parenthood.,1
He even supported the government's closure to defund Planned Parenthood.,1
"And in fact, he said women should be punished that there is a form of punishment for women who receive abortions.",1
"If you go with what Hillary says in the ninth month, you can take the baby and rip the baby out of the mother's womb just before the baby's birth.",1
"But it's not okay with me, because based on what she's saying, and based on where she's going, and where she's been, you can take the baby and rip the baby out of the uterus in the ninth month on the last day.",1
The NAFTA contract signed by her husband is one of the worst deals ever made.,1
He used undocumented work to build the Trump Tower.,1
"He underpaid undocumented workers, and when they complained, he basically said what many employers do: ""You complain, I'll have you deported.""",1
"Very unfair that someone runs across the border, becomes a citizen, according to their plan you have open borders.",1
But what she's not saying is that President Obama has deported millions and millions of people just as it is.,1
My dream is a hemispherical common market with open trade and open borders.,1
We exchange more energy with our neighbors than we trade with the rest of the world.,1
"that the Russians have conducted cyber attacks against the United States of America, that you have promoted espionage against our people, that you are willing to blow up the Putin line, sign up for his wish list, dissolve NATO, do everything he wants, and that you will continue to get help from him because he has a very clear favorite in this race.",1
"We have 17-17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, originate from the highest levels of the Kremlin and are destined to influence our choice.",1
"She has no idea if it's Russia, China or anyone else.",1
"He was in favour of more countries getting them, Japan, Korea, even Saudi Arabia.",1
"He said if we got them, why don't we use them, which I think is terrifying.",1
"All I have said is that we need to renegotiate these agreements because our country cannot afford to defend Saudi Arabia, Japan, Germany, South Korea and many other places.",1
You won't find a quote from me.,1
"about a possible nuclear -- nuclear competition in Asia, you said, you know, keep going, enjoy yourself, people.",1
This is a plan that was analysed by independent experts who said that it could create 10 million new jobs.,1
"In contrast, Donald's plan was analyzed to conclude that he could lose 3.5 million jobs.",1
"We're going to have a massive, massive tax increase according to Hillary Clinton's plan.",1
"We doubled our national debt during his regime, during President Obama's regime.",1
We have $20 trillion.,1
"Our jobs are wiped out by the deal your husband signed, NAFTA, one of the worst deals ever.",1
Our jobs are sucked out of our economy.,1
I'm not going to add a penny to the debt either.,1
His massive tax cuts will increase his debt by $20 trillion.,1
She was totally lying.,1
She called it the gold standard.,1
"When I saw the final agreement for TPP, I said I was against it.",1
"They ran the State Department, $6 billion was either stolen.",1
He borrowed $14 million from his father to start his business.,1
I started with a loan of $1 million.,1
It's a loan of $1 million.,1
"She gave us ISIS because she and Obama created this huge vacuum, and a small group came out of this huge vacuum because we would never have been in Iraq, but if we were there once, we should never have come out as they wanted.",1
She gave us ISIS as safe as you sit there.,1
"First of all, these stories were largely exposed.",1
"I'd say the only way -- because these stories are all completely wrong, I have to say that.",1
I didn't know -- I didn't see those women.,1
"Well, he held a series of big rallies in which he said that he could not have done these things to these women because they weren't attractive enough for them to be attacked.",1
"And frankly, these stories were largely exposed.",1
"But I'm telling you, what's not fictionalized is her e-mails, where she criminally destroyed 33,000 e-mails, criminally, after she got a subpoena from the Congress of the United States.",1
"Well, very quickly, we spend 90 percent at the Clinton Foundation -- 90 percent of all the money donated to programs by people around the world and in our own country.",1
We have the highest rating of watchdogs following foundations.,1
"The money goes 100 percent -- 100 percent go to various charities, including a lot of military.",1
I don't get it.,1
What happens -- the money goes to her.,1
"No, it was -- we set up the American flag.",1
"But there was a penalty imposed by Palm Beach County, and the money came from your foundation...",1
"But what's really disturbing is that in the last debate, we learned that he didn't pay a penny in federal income tax.",1
"So let me tell you very quickly that because of the laws that people like you have passed, we are entitled to take massive depreciation on other fees, and we do.",1
"And all their donors -- almost all -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...",1
"If you look -- excuse me, Chris -- if you look at your voter roles, you'll see millions of people who are registered to vote -- millions that don't come from me -- that comes from Pew Report and other places -- millions of people who are registered to vote that shouldn't be registered to vote.",1
"Before the invasion, he supported them.",1
And you will see the dozens of sources that confirm that he was in favour of the invasion of Iraq.,1
"It's -- premiums rise by 60 percent, 70 percent, 80 percent.",1
"Next year, they'll rise over 100 percent.",1
"We take care of illegal immigrants, people who come into the country illegally, better than we take care of our veterinarians.",1
"Throughout the year, we have seen democrats all over the country allied themselves with a new legislative proposal that would put an end to Medicare, as we know it, and take away the benefits that senior citizens have paid for their entire lives.",1
"Dishonestly called ""Medicare for All"", the democratic proposal would create a state-run, affordable health system that would eliminate all private and employer-based health plans and cost an amazing $32.6 trillion in the first 10 years.",1
"As a candidate, I promised that we would protect cover for patients with pre-existing conditions and create new health insurance options that would reduce premiums.",1
"I kept this promise, and we now see that health insurance premiums are falling.",1
I have also given our great seniors a solemn promise to protect Medicare.,1
Democrats have already hurt older people by cutting Medicare by more than $800 billion over 10 years to pay for Obamacare.,1
"By eliminating Medicare as a program for seniors and banning the ability of Americans to get involved in private and employer-based plans, the democratic plan would inevitably lead to massive rationing of health care.",1
"Unfortunately, they would be wrong: 123 Democrats in the House of Representatives – 64 percent of the Democrats – and 15 Democrats in the Senate have already formally supported this legislation.",1
The Democrats want an open socialism.,1
"Indeed, the commitment of the Democrats to state-run healthcare is all the more threatening for our senior citizens and our economy when they go hand in hand with the absolute commitment of some democrats to end the enforcement of our immigration laws by abolishing immigration and customs enforcement.",1
"Today, the Democratic Party is for open socialism.",1
U.S. Steel opens at least eight systems.,1
But there was nothing to investigate from at least one point of view.,1
They didn't know the place.,1
They didn't know what time it was.,1
You didn't know the year.,1
They didn't know anything.,1
"If you look at what Joe Biden said, he said, ""They don't.""",1
You can check it with Fox because they covered it very hard — who was paid.,1
I was accused by four or five women who were paid a lot of money to invent stories about me.,1
"But a mortgage paid her house, $52,000.",1
They took money to say bad things.,1
"Because a normal, regular, political person who has no idea of what the hell he's doing would continue to take China 500 billion dollars a year out of our country and have their country rebuilt.",1
"If you look at McCabe, who takes $700,000 from a Hillary Clinton-PAC, which is essentially led by Terry McAuliffe, who is her best friend in the world, and he gives them hundreds of thousands of dollars.",1
We're still getting $1.6 billion at borders.,1
"We spent 3.2 [billion], and we still get 1.6 [billion].",1
"It is — basically they say: ""We have no barriers. By the way, it's 300 percent. """,1
They have riots in every city much bigger than they were during the green period with President Obama.,1
"When President Obama remained for the government, not the people.",1
"""You have to stop Trump, you have to stop him, you have to vote against him.""",1
Because they had a VAT of 17 percent and no one from this country knew that.,1
And the Los Angeles Times has 6 points nationwide.,1
"And for the most part, we haven't even started spending our money.",1
"We have a President — and, frankly, Hillary — who does not use the words of radical Islamic terrorism.",1
They are concerned and dear citizens whose hearts break every time an innocent child on the road that happens in our country is killed by force.,1
Now you know that she has opposed the second amendment.,1
She wants to destroy your second amendment.,1
She doesn't want guns.,1
It is the same reason why she does not assume responsibility for her central role in unleashing ISIS around the world.,1
Their policies have led to disasters abroad and poverty in their own country.,1
58 percent of African-American youths do not work.,1
I can't find a job.,1
"Much worse now, it's a total disaster.",1
And she doesn't have the energy.,1
"And in my opinion, it is totally unfit to be the President of the United States.",1
"If we lower our taxes and we get a massive tax cut — and by the way, Hillary Clinton increases your taxes considerably.",1
This alone will immediately save another two million jobs.,1
"And by the way, on November 1st, just before the election on November 8th, new figures will come out, which will show 40, 50, 60 percent more.",1
"They want to delay it until after the election, because it is a choice — it is a disaster.",1
You look at all these different places that have been destroyed.,1
And we bring our training on site.,1
"Since President Obama came into office, another two million Hispanic Americans have fallen into poverty.",1
Have you seen her 18-minute speech?,1
"And frankly, if they spend hundreds of millions of dollars on advertising, I don't have to do that because I do it the old-fashioned way.",1
This is a first time in the history of Air Force One.,1
"If there were weapons on the other side, just a few of them, number one, probably, if they knew, they wouldn't have attacked.",1
"And if they had protection, if they had weapons on the other side, with the bullets flying in the other direction, it would have been a completely different story.",1
"They announced yesterday that they'd move their little car department, the whole thing, to Mexico.",1
And Hillary Clinton has already said she's gonna get the miners out of business.,1
"Consumer confidence, business confidence and manufacturers' confidence are the highest in many decades.",1
"Since my election, we have created 2.4 million jobs, and this figure is increasing very, very much.",1
New unemployment claims are close to the lowest we have seen in almost half a century.,1
"African American unemployment has reached the lowest rate ever recorded in the United States, as has unemployment among the Hispanic Americans.",1
"The tax reduction bill is expected to increase the average US household income by more than $4,000.",1
This is especially true because we have made the most comprehensive regulatory reduction ever conceived.,1
I am pleased to report that the coalition to defeat ISIS has recovered almost 100 percent of the territory once held by these murderers in Iraq and Syria.,1
"If you look at all the different charts and surveys, for example, you can see African American unemployment on the historical low — it never had such a time.",1
The same applies to Hispanic.,1
Women with a low of 17 years.,1
"And then, in all fairness, I said to Klaus last night: had the opposing party won to me – some of which you supported, some of the people in the room – instead of rising almost 50 percent – the stock market has risen almost 50 percent since my election – rather than, I think, the stock market of this level, the initial level, would have been almost 50 percent lower.",1
It was very effective.,1
"If you look at San Diego, illegal traffic has dropped 92 percent once the wall has risen.",1
"El Paso, illegal traffic dropped 72 percent, then finally 95 percent once the wall was up.",1
"In Tucson, Arizona, illegal traffic decreased by 92 percent.",1
"Yuma, it's reduced illegal traffic by 95 to 96 percent.",1
It fell almost 100 percent in the areas where the wall is.,1
"Well, I mean, it's very effective.",1
We've caught 10 terrorists in the last very short time.,1
But we caught ten terrorists.,1
"Well, we have the lowest unemployment we've had in 50 years.",1
"People with enormous medical difficulties and medical problems flow in, and in many cases it is contagious.",1
"Last time, Chuck, did you turn it off...",1
We have the votes on Graham Cassidy.,1
"In recent years, Indiana has welcomed dozens of companies on the run from high taxes and high taxes.",1
Thousands of new jobs and massive capital investments have followed — which means a better quality of life for Indiana's population.,1
Unemployment is at a low of 16 years.,1
Unemployment for African Americans is almost the lowest point since the turn of the millennium.,1
GDP growth in the last quarter reached 3 percent well ahead of schedule; no one thought this would happen for a long time.,1
"Our framework includes our explicit commitment that tax reform will protect low- and middle-income households, not wealthy and well-connected households.",1
"I'm doing the right thing, and it's not good for me.",1
More than 90 percent of Americans use help to prepare their taxes.,1
"In order to protect millions of small businesses and the American farmers, we are finally ending the devastating, the terrible, the unfair property tax, or as it is often called, the death tax.",1
Farmers in particular are affected.,1
"They have wonderful farms, but they can't pay the tax so they can sell the farm.",1
So that the death tax is a disaster for this country and a disaster for so many small businesses and farmers.,1
But this great inheritance could come to an end because of the death tax or the estate tax and make it impossible for him to pass this inheritance on to his wonderful family.,1
"Today, our total operating tax rate is 60 percent higher than our average foreign competitor in the developed world.",1
Tonight I am talking to you because there is a growing humanitarian and security crisis on our southern border.,1
"But all Americans are injured by uncontrolled, illegal migration.",1
It puts pressure on public resources and drives down jobs and wages.,1
"Our southern border is a pipeline for large amounts of illegal drugs, including meth, heroin, cocaine and fentanyl.",1
"Over the past two years, ICE officers have made 266,000 arrests of aliens with criminal records, including those charged or convicted of 100,000 attacks, 30,000 sexual crimes, and 4,000 violent murders.",1
"Over the years, thousands of Americans have been brutally killed by those who have entered our country illegally, and thousands more lives will be lost if we do not act now.",1
"Under an overall approach to border security, law enforcement officials finally demanded $5.7 billion for a physical barrier.",1
"At the request of the Democrats, it will be a steel wall rather than a concrete wall.",1
The wall will also be indirectly paid by the great new commercial business with Mexico.,1
"We have created 5.3 million new jobs and, above all, we have added 600,000 new jobs in manufacturing, which almost everyone thought was impossible.",1
Nearly 5 million Americans were freed from food brands.,1
"Africa's unemployment, Hispanic American and Asian American have all reached their lowest levels so far.",1
"Today, more people than at any time work in our country's history — 157 million people at work.",1
And we have triggered a revolution in American energy.,1
The United States is now the world's number one producer of oil and natural gas.,1
"In the last congress, both parties came together to pass unprecedented legislation to counter the opioid crisis, a comprehensive new agricultural law, historical VA reforms.",1
"And after four decades of rejection, we passed the VA Accountability so that we can finally end those who abuse our wonderful veterans.",1
Human traffickers and sex traffickers use the wide open areas between our ports of entry to smuggle thousands of young girls and women into the United States and sell them into prostitution and modern slavery.,1
"Tens of thousands of innocent Americans are killed by deadly drugs that cross our borders and flood into our cities, including meth, heroin, cocaine and fentanyl.",1
"Every year, countless Americans are murdered by criminal illegal foreigners.",1
"And these agents will tell you, where walls go up, illegal crossings go far down.",1
"The border town of El Paso, Texas, used to have extremely high rates of violent crime — one of the highest in the country and considered one of the most dangerous cities in our nation.",1
"Now, immediately after its construction, with a powerful barrier in place, El Paso is one of the safest cities in our country.",1
"Simply put, walls work and walls save lives.",1
The legislators in New York rejoiced with joy at the adoption of legislation that would allow a baby to be torn by the mother's uterus moments from birth.,1
Today we have practically freed the entire area from the grip of these bloodthirsty monsters.,1
"Since the election, we have created 2.4 million new jobs, including:",1
"— of which only 200,000 are new jobs in manufacturing.",1
Unemployment in Africa is the lowest rate ever recorded.,1
And Spanish-American unemployment has also reached the lowest level in history.,1
"And just as I promised the American people from this podium 11 months ago, we decided on the biggest tax cuts and reforms in American history.",1
Our massive tax cuts provide enormous relief for the middle class and small businesses.,1
"In order to reduce the tax rates for hard-working Americans, we almost doubled the standard deduction for everyone.",1
"The first $24,000 a couple earns is completely tax-free.",1
"A typical family of four makes $75,000 see their tax bill reduced by $2000 and cuts their tax bill in half.",1
"We eliminated a particularly cruel tax, which mostly fell on Americans who made less than $50,000 a year, and forced them to pay huge penalties just because they couldn't afford government-ordered health plans.",1
We have reduced the tax rate from 35 percent to 21 percent so that American companies around the world can compete and win against anyone else.,1
Small companies have also received a massive tax reduction and can now deduct 20 percent of their corporate income.,1
"Since we passed tax cuts, about 3 million workers have already received tax cuts — many thousands and thousands of dollars per worker.",1
"In cooperation with the Senate, we appoint judges who will interpret the Constitution as written, including a large new Supreme Court and more district judges than any new administration in the history of our country.",1
We are now very proud to be an exporter of energy to the world.,1
Many car companies are building and building plants in the United States today — something we haven't seen in decades.,1
Chrysler is moving a large plant from Mexico to Michigan.,1
Toyota and Mazda open a plant in Alabama — a large one.,1
And we haven't seen that in a long time.,1
"America has also finally turned the page over decades of unfair commercial transactions that have sacrificed our prosperity and shipped our businesses, our jobs and our wealth.",1
"Our nation has lost its wealth, but we get it back so quickly.",1
The era of economic capitulation is completely over.,1
"We are proud that we are doing more than any other country anywhere in the world to help the needy, the struggling and the underprivileged around the world.",1
"The third pillar ends the Visa Lottery, a program that randomly distributes green cards regardless of skill, merit, or the security of American people.",1
"As we rebuild America's strength and trust at home, we also restore our strength and stand abroad.",1
We lost an average of $375 billion a year with China.,1
When you watch and listen to politicians — especially certain democrats — they say that everything comes through the port of entry.,1
"It wasn't just better, it was like 100 percent better.",1
"In El Paso, they have nearly 2,000 murders right on the other side of the wall.",1
"It's a lot of murders, but it's not close to 2,000 murders right on the other side of the wall, in Mexico.",1
Everyone knows walls work.,1
"We're talking about an invasion of our country with drugs, with traffickers, with all kinds of criminals and gangs.",1
"And it's a great thing to do because we have an invasion of drugs, invasion of gangs, invasion of people, and it's unacceptable.",1
"What happens is that more people want to come, so today we have far more people trying to get into our country than we probably ever had before.",1
"If you pour drugs across the border, if you pour traffickers across the border in areas where we don't have protection, in areas where we don't have a barrier, it's very hard to make America big again.",1
It's an invasion.,1
"We have an invasion of drugs and criminals that come to our country we stop, but it's very hard to stop.",1
I've already done a lot of wallwork for the election — 2020.,1
"And, by the way, the USMCA from Mexico — that is the United States, Mexico, Canada — where the money comes from, not directly, but indirectly, for the wall.",1
We have catch and release.,1
You catch a criminal and you have to release him.,1
He brought many people here because he was in the United States.,1
It's called chain migration.,1
"It's a horror show, because when countries put people in the lottery, they don't put you in; they put some very bad people in the lottery.",1
"Last month, you saw that the trade deficit has fallen sharply.",1
"And then in Ohio, of course, I had to bring about a major reform, again, because we were so far in the hole, and now we've found out that we have over 400,000 jobs since I took over as governor.",1
"Look at the attack they inspired in Philadelphia that the White House is still not linked to terror, where a guy basically shot a cop three times.",1
"He said to the police, ""I did it because I was inspired by ISIS,"" and to this day, the White House still refuses to admit that it has anything to do with terror.",1
"First of all, in six years' time, we saw Obamacare that it was a disaster.",1
It's the biggest job killer in this country.,1
"Millions of Americans have lost their jobs, have been forced into part-time work, have lost their health insurance, have lost their doctors, have increased their premiums.",1
"And I'm telling you, Bret, I think this is a much more attractive vision for healthcare than the Washington drive, top-down Obamacare that hurts so many millions of people.",1
"Within two years after you were elected, you co-responsible for the legislation to create a way to citizenship, with your words, amnesty.",1
"And it says, amnesty, I don't support amnesty...",1
I don't support amnesty...,1
"No, I said I don't support general amnesty...",1
...you said that deserving way to citizenship is basically code for amnesty.,1
"It was absolute, and then related to it, in 2009 and 2010, where the last effort to legalize was an effort in the Senate.",1
These 38 words say that everyone here is not allowed to be a citizen.,1
It has not said a word about legalization.,1
The bill you have amended allowed citizenship and legalization.,1
She wants to bring Barack Obama to the Supreme Court of the United States of America.,1
"Well, we treated the drug addicts in our prisons, and we released them to the community, and our relapse rate is less than 20 percent.",1
"And he doesn't want to go to war, and we don't want to go to war, and he understands denuclearization, and he agreed.",1
And you can see that he's okay with it.,1
I told President Xi that we cannot continue to take China 500 billion dollars a year from the United States in the form of trade and other things.,1
They're making $531 billion with us.,1
We should not pay almost the entire cost of NATO to protect Europe.,1
They... they got involved.,1
"I say Russia, but I also say China.",1
You couldn't help me at all.,1
"What I said, the person we were talking about didn't know that the year, the time, the place.",1
"We are already losing 33,000 people a year to shoot violence by arming more people to do what, in my opinion, is not the appropriate response to terrorism.",1
Senator Sanders voted against Brady Bill.,1
Senator Sanders voted to grant immunity to arms dealers.,1
And Senator Sanders voted against even research dollars to deal with this issue of public health.,1
"Secretary Clinton changes her position every election year, it seems to have a position in 2000 and then fight against President Obama and say that we do not need federal standards.",1
"They go to people who show Donald Trump's videos, who insult Islam and Muslims to recruit more radical jihadists.",1
"They don't want to raise the minimum wage, they don't want to do anything to raise the income.",1
"And the worst kind of concentration, Minister Clinton, is the concentration of the big banks, the big six banks you went to and you talked to and said, oh, you weren't responsible for the crash, not to have a long chance.",1
"Secondly, I think it is important to point out that about 3 percent of my donations come from people in the financial and investment world.",1
I have more donations from students and teachers than from people associated with Wall Street.,1
We're gonna end social benefits for anyone who's illegally here.,1
But it was taken over by the federal government.,1
"But all this has now been taken over by the Washington bureaucrats, and they are not interested in what happens in Miami or Florida, in many cases.",1
"I mean, as an example, GDP was essentially zero for the last two quarters.",1
"We're on zero, we're not doing anything.",1
"When I went to Iowa and fought against ethanol mandates, everyone said it was political suicide.",1
"Looking back at Iowa, Ted has changed his view and attitude towards ethanol quite a bit.",1
"Not full, but he's changed his mind in the hope that maybe he'll be fine.",1
"It was a front page story everywhere, and he made a change.",1
"First, Ted was for amnesty.",1
"We have 400,000 jobs.",1
And we have a trade deficit of $505 billion right now.,1
We do not cut out the oil because they do not want to cause pollution in the air.,1
They didn't want to knock off the oil because of what it's gonna do with the carbon footprint.,1
